"cin","cout","title","deweyClass","itemtype"
"2012-08-19 12:19:00","2012-08-19 12:03:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2012-08-20 14:20:00","2012-08-13 17:46:00","Mobile information device profile for Java 2 MicroEdition","005.133","acbk"
"2012-08-21 12:10:00","2012-07-22 14:21:00","Learn Java for Android development","005.133","acbk"
"2012-08-25 12:58:00","2012-07-26 17:07:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-09-11 19:44:00","2012-07-10 13:34:00","Learn Java for Android development","005.133","acbk"
"2012-09-15 12:02:00","2012-08-04 14:59:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-09-17 13:09:00","2012-07-07 14:56:00","Learn Java for Android development","005.133","acbk"
"2012-09-17 14:55:00","2012-08-06 12:25:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-09-26 13:07:00","2012-08-15 15:58:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-09-28 15:00:00","2012-08-23 12:08:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2012-10-02 13:50:00","2012-09-20 10:14:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-10-02 19:14:00","2012-07-28 14:23:00","Learn Java for Android development","005.133","acbk"
"2012-10-06 13:28:00","2012-09-08 17:24:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-10-08 19:24:00","2012-08-18 10:35:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-10-11 17:31:00","2012-10-11 17:27:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-10-20 16:58:00","2012-09-19 18:09:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-10-22 17:38:00","2012-09-21 11:28:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-10-24 15:21:00","2012-10-04 12:09:00","Learn Java for Android development","005.133","acbk"
"2012-10-26 10:58:00","2012-10-12 13:29:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-11-13 14:10:00","2012-09-20 11:38:00","Learn Java for Android development","005.133","acbk"
"2012-11-13 18:24:00","2012-10-23 18:23:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-11-15 12:28:00","2012-11-03 16:57:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2012-11-19 12:09:00","2012-11-02 16:57:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2012-11-24 14:05:00","2012-11-04 17:54:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2012-12-12 17:00:00","2012-11-28 17:00:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-12-19 15:52:00","2012-12-12 14:26:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2012-12-21 15:24:00","2012-10-27 17:29:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-12-31 14:41:00","2012-11-14 17:56:00","Learn Java for Android development","005.133","acbk"
"2012-12-31 17:21:00","2012-12-18 13:31:00","Extreme programming with Ant building and deploying Java applications with JSP EJB XSLT xDoclet and Junit","005.1","acbk"
"2013-01-14 14:29:00","2012-12-21 15:07:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-01-14 14:32:00","2013-01-11 11:32:00","Learn Java for Android development","005.133","acbk"
"2013-01-20 16:46:00","2013-01-05 17:28:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-01-22 13:15:00","2013-01-02 18:18:00","Learn Java for Android development","005.133","acbk"
"2013-01-24 16:29:00","2012-12-29 15:43:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-01-26 15:10:00","2012-11-27 14:27:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2013-01-27 16:22:00","2012-12-17 16:10:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-01-30 14:28:00","2013-01-29 13:32:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-02-07 13:26:00","2012-12-19 14:30:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-02-11 13:50:00","2013-01-04 12:57:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-02-14 15:19:00","2013-01-24 12:09:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-02-16 16:40:00","2012-12-13 10:22:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-02-20 14:03:00","2012-10-02 14:17:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-02-22 13:51:00","2013-02-01 15:43:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-02-26 11:34:00","2013-02-04 11:13:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-03-01 16:43:00","2012-12-19 14:30:00","Learn Java for Android development","005.133","acbk"
"2013-03-11 15:58:00","2013-01-11 14:28:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-03-11 15:59:00","2012-12-30 13:47:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-03-21 13:31:00","2013-03-02 11:44:00","Extreme programming with Ant building and deploying Java applications with JSP EJB XSLT xDoclet and Junit","005.1","acbk"
"2013-03-21 15:38:00","2013-01-19 13:01:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-03-22 14:15:00","2013-03-18 14:04:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-03-27 12:51:00","2013-01-19 13:00:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2013-03-29 11:17:00","2013-03-29 11:13:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-01 13:35:00","2013-03-12 13:45:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-02 17:58:00","2013-03-07 16:14:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-04-02 18:03:00","2013-03-09 16:47:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-03 17:33:00","2013-03-30 15:09:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-04-08 13:01:00","2013-03-14 12:43:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-04-10 16:33:00","2013-02-12 13:42:00","Learn Java for Android development","005.133","acbk"
"2013-04-10 16:33:00","2013-02-12 13:42:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-10 18:06:00","2013-04-04 19:31:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-18 15:16:00","2013-03-30 11:52:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-20 12:08:00","2013-04-17 17:58:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-04-22 12:18:00","2013-03-04 11:52:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-04-29 15:09:00","2013-03-25 15:08:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-05-06 17:14:00","2013-04-24 11:43:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-05-11 14:11:00","2013-03-21 17:02:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-05-11 14:12:00","2013-03-25 14:15:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-05-20 13:49:00","2013-04-01 18:30:00","Learn Java for Android development","005.133","acbk"
"2013-06-04 19:45:00","2013-04-02 17:33:00","Learn Java for Android development","005.133","acbk"
"2013-06-04 19:45:00","2013-04-09 19:42:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-06-08 16:45:00","2013-05-11 13:56:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-06-08 17:10:00","2013-04-22 15:12:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-06-09 16:56:00","2013-04-23 15:27:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-06-10 16:10:00","2013-04-10 17:40:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-06-27 15:26:00","2013-05-16 16:17:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-06-28 11:35:00","2013-06-10 16:02:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-06-28 13:19:00","2013-05-17 12:22:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-07-02 11:28:00","2013-05-22 15:14:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2013-07-08 12:41:00","2013-06-16 14:44:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-07-14 15:33:00","2013-06-28 13:28:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-07-17 19:25:00","2013-06-08 12:00:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-07-18 16:51:00","2013-06-29 12:33:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-07-22 17:52:00","2013-07-01 11:48:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-07-28 14:59:00","2013-06-10 16:02:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-08-08 11:24:00","2013-07-02 14:55:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-08-09 14:59:00","2013-07-18 17:44:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2013-08-13 15:36:00","2013-08-08 15:11:00","Learn Java for Android development","005.133","acbk"
"2013-08-16 14:02:00","2013-07-08 18:18:00","Learn Java for Android development","005.133","acbk"
"2013-08-19 18:07:00","2013-07-22 17:06:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-08-19 19:07:00","2013-07-17 14:17:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-08-23 16:01:00","2013-07-07 16:00:00","Learn Java for Android development","005.133","acbk"
"2013-09-03 10:55:00","2013-08-22 12:40:00","Learn Java for Android development","005.133","acbk"
"2013-09-04 19:35:00","2013-08-14 13:24:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-09-05 13:56:00","2013-08-21 11:03:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-09-05 13:56:00","2013-08-21 11:03:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-09-06 13:26:00","2013-08-18 14:15:00","Learn Java for Android development","005.133","acbk"
"2013-09-09 14:50:00","2013-09-03 10:17:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-09-11 13:12:00","2013-07-30 18:08:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-09-12 13:01:00","2013-08-23 11:36:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2013-09-12 15:56:00","2013-09-12 13:44:00","Learn Java for Android development","005.133","acbk"
"2013-09-18 11:34:00","2013-09-06 16:44:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-09-18 11:34:00","2013-09-06 16:44:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-09-18 16:19:00","2013-08-23 15:33:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-09-25 19:52:00","2013-09-13 15:13:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-09-30 15:38:00","2013-09-26 11:37:00","Learn Java for Android development","005.133","acbk"
"2013-10-01 18:55:00","2013-09-10 15:01:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-10-11 17:26:00","2013-09-21 12:06:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-10-12 17:09:00","2013-09-16 17:46:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2013-10-20 14:48:00","2013-10-06 16:07:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-10-23 18:22:00","2013-09-26 14:46:00","Learn Java for Android development","005.133","acbk"
"2013-10-29 12:57:00","2013-09-26 18:26:00","Learn Java for Android development","005.133","acbk"
"2013-11-02 13:18:00","2013-09-28 12:16:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-11-02 15:12:00","2013-10-14 18:18:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-11-04 16:03:00","2013-10-19 11:22:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-11-04 16:08:00","2013-09-26 18:26:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-11-08 17:26:00","2013-09-30 19:43:00","Learn Java for Android development","005.133","acbk"
"2013-11-14 13:03:00","2013-09-09 12:09:00","Learn Java for Android development","005.133","acbk"
"2013-11-23 14:16:00","2013-11-02 12:34:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-11-24 17:06:00","2013-10-05 18:00:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-11-29 16:49:00","2013-11-21 17:24:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-12-03 12:42:00","2013-10-28 15:07:00","Learn Java for Android development","005.133","acbk"
"2013-12-03 12:43:00","2013-11-06 12:10:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2013-12-04 14:16:00","2013-10-03 17:36:00","Learn Java for Android development","005.133","acbk"
"2013-12-05 13:03:00","2013-11-21 17:24:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-12-07 14:03:00","2013-11-17 17:20:00","Learn Java for Android development","005.133","acbk"
"2013-12-10 14:30:00","2013-10-29 11:55:00","Learn Java for Android development","005.133","acbk"
"2013-12-13 12:52:00","2013-10-26 13:42:00","Beginning programming with Java for dummies","005.133","acbk"
"2013-12-19 16:10:00","2013-09-28 12:01:00","Sams teach yourself Java in 21 days covers Java 7 and Android","005.133","acbk"
"2014-01-02 15:12:00","2013-12-13 17:11:00","Learn Java for Android development","005.133","acbk"
"2014-01-02 15:35:00","2013-12-07 17:39:00","Beginning programming with Java for dummies","005.133","acbk"
