"cin","cout","title","deweyClass","itemtype"
"2008-02-22 11:16:00","2008-02-16 15:45:00","Beginning Ruby on Rails","005.117","acbk"
"2008-02-25 10:00:00","2008-01-10 16:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-26 12:01:00","2008-01-10 16:35:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-02-29 19:07:00","2007-12-23 16:58:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-03 12:34:00","2007-12-23 16:58:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-06 22:06:00","2008-02-13 13:03:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-07 11:22:00","2008-02-13 13:03:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-08 12:43:00","2008-03-05 19:05:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-10 12:15:00","2008-03-05 19:05:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-10 16:44:00","2008-02-15 14:20:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-11 12:15:00","2008-02-15 14:20:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-11 13:04:00","2008-03-05 19:05:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-12 13:12:00","2008-02-20 16:31:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-12 17:21:00","2008-01-12 12:04:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-13 19:08:00","2008-02-20 16:31:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-14 12:57:00","2008-02-20 16:31:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-14 13:52:00","2008-02-20 17:38:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-16 14:56:00","2008-02-24 13:51:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-17 13:58:00","2008-02-26 18:50:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-18 16:29:00","2008-02-20 17:38:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-19 14:51:00","2008-02-20 17:38:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-21 12:31:00","2008-01-30 12:53:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-21 13:38:00","2008-02-13 13:03:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-24 23:45:00","2008-02-24 15:14:00","Beginning Ruby on Rails","005.117","acbk"
"2008-03-25 19:27:00","2008-02-20 17:33:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-25 19:30:00","2008-03-01 12:48:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-27 19:07:00","2008-03-01 12:48:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-28 11:03:00","2008-03-01 12:48:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-03-29 12:20:00","2008-01-30 12:53:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-03-31 23:23:00","2008-02-24 13:51:00","Beginning Ruby on Rails","005.117","acbk"
"2008-04-01 19:23:00","2008-03-19 19:05:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-04-02 17:00:00","2008-02-13 13:03:00","Beginning Ruby on Rails","005.117","acbk"
"2008-04-04 13:41:00","2008-03-19 19:05:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
